pair_id	median_1p36_21	median_1p36_11	median_1p35_2	median_1p31_3	median_1q21_3	median_1q22	median_1q32_2	median_1q42_13	median_2p11_2	median_2q12_2	median_2q13	median_2q31_1	median_3p22_3	median_3p21_31	median_3p13	median_4q35_1	median_5p15_33	median_5q32	median_5q35_3	median_5q35_3_1	median_6p21_32	median_6q21	median_6q25_3	median_7p22_2	median_7q11_23	median_7q11_23_1	median_7q36_1	median_8p11_23	median_9p21_3	median_9q34_3	median_10p12_2	median_10q22_2	median_10q24_2	median_10q24_32	median_11q13_4	median_11q22_3	median_12p13_31	median_12p13_31_1	median_13q12_11	median_13q14_13	median_13q14_3	median_14q32_12	median_14q32_33	median_15q15_1	median_15q15_1_1	median_15q26_1	median_16p13_3	median_16p11_2	median_16q22_1	median_17p13_3	median_17p13_1	median_17q11_1	median_17q11_2	median_17q23_1	median_17q23_3	median_17q25_1	median_18q21_2	median_19p13_11	median_20p11_22	median_1q42_12	median_2p11_2_1	median_2q12_2_1	median_2q31_1_1	median_4q31_21	median_7q36_1_1	median_8q12_1	median_9q22_32	median_10q11_21	median_11q22_3_1	median_13q12_11_1	median_13q14_2	median_14q32_12_1	median_15q25_2	median_15q26_1_1	median_16p11_2_1	median_16q22_1_1	median_17p11_2	median_17q11_2_1	median_17q22	median_19p13_12	median_19q13_33	median_22q12_1	median_22q13_2	median_1p36_21_1	median_1p36_11_1	median_1q23_2	median_2p13_3	median_3p21_31_1	median_3q21_1	median_7p22_1	median_10q21_3	median_15q15_1_2	median_16p13_3_1	median_17q23_2	median_18q11_2	median_19q13_12
356_pair	2.795711e-02	2.225877e-02	2.225877e-02	-1.357547e-02	1.860238e-02	-1.033493e-03	0	0	-8.919988e-03	1.082186e-02	2.130882e-02	-3.699273e-03	0	0	5.360712e-03	1.015991e-03	2.996835e-02	1.009768e-02	2.818203e-02	2.818203e-02	2.985967e-02	0	2.360870e-02	2.917637e-02	3.348683e-02	3.348683e-02	3.539473e-02	0	-5.090645e-03	6.725018e-02	-8.836985e-04	5.458982e-03	0	0	-1.010814e-02	0	8.896669e-03	8.896669e-03	1.365762e-02	-5.859425e-02	-4.040750e-01	1.061349e-02	4.843229e-02	-9.402780e-03	-9.402780e-03	2.443063e-03	6.170864e-03	0	4.953353e-03	0	0	-1.503294e-02	-3.648419e-03	-2.805387e-02	-2.806138e-02	0	0	0	0	0	-5.544905e-01	1.082186e-02	-3.699273e-03	-1.673266e-02	-3.826923e-02	2.549513e-02	0	3.480695e-03	0	1.365762e-02	-5.859425e-02	1.061349e-02	3.903832e-03	2.443063e-03	0	4.953353e-03	-1.000635e-02	-3.648419e-03	-2.805387e-02	0	5.045858e-03	0	2.631065e-02	2.795711e-02	2.225877e-02	-1.033493e-03	-2.398609e-02	-5.034325e-02	1.983433e-02	-3.645399e-02	-2.261654e-02	-9.402780e-03	6.170864e-03	-2.805387e-02	-4.845032e-03	0
358_pair	1.359062e-03	0	0	2.748724e-03	-7.453734e-04	-7.453734e-04	0	0	-4.451650e-03	-1.896113e-03	-8.033435e-03	1.860073e-03	2.096976e-03	0	0	-1.032507e-03	0	0	-1.556576e-03	-1.556576e-03	2.430982e-03	1.769920e-03	-6.444717e-04	-7.494707e-03	0	0	1.304914e-03	0	0	0	0	1.389845e-03	-1.288759e-03	-1.288759e-03	-1.504745e-04	0	4.628597e-03	4.628597e-03	2.561034e-04	-9.466044e-01	-9.410368e-01	0	0	-8.054932e-04	-8.054932e-04	0	0	-1.767678e-03	-1.629965e-03	0	0	5.020331e-05	5.020331e-05	-6.019008e-04	-6.019008e-04	0	0	0	0	0	-4.451650e-03	-1.896113e-03	1.860073e-03	-1.032507e-03	1.304914e-03	-5.064598e-04	9.335123e-04	0	0	2.561034e-04	-9.410368e-01	0	0	0	-1.767678e-03	-1.629965e-03	-1.745572e-03	5.020331e-05	-6.019008e-04	0	-4.417638e-04	0	0	1.359062e-03	0	-7.453734e-04	1.379405e-03	0	-2.744958e-03	0	1.389845e-03	-8.054932e-04	0	-6.019008e-04	-9.148251e-04	5.860558e-03
367_pair	-1.107385e-03	0	0	0	3.253958e-04	3.253958e-04	0	0	-1.078827e-03	-8.512943e-04	-8.512943e-04	2.317010e-03	-1.119581e-03	-1.119581e-03	0	2.987366e-03	1.210188e-04	0	-3.096667e-03	-3.096667e-03	3.022561e-03	0	0	2.907912e-03	0	0	-2.271443e-03	0	-6.946981e-01	0	0	6.478822e-04	0	0	0	-2.804791e-03	-7.898351e-04	8.980853e-04	-2.063154e-03	-2.716362e-04	-9.853231e-01	0	0	0	0	0	0	3.803494e-03	2.539689e-03	0	0	-1.503090e-03	8.758913e-04	0	0	0	5.767265e-05	0	-5.624806e-03	0	-1.078827e-03	-8.512943e-04	2.317010e-03	-7.934989e-04	-2.271443e-03	3.017246e-03	1.689517e-03	-9.827179e-03	-2.804791e-03	-2.063154e-03	-2.716362e-04	0	0	0	3.803494e-03	2.539689e-03	-4.651645e-04	8.758913e-04	0	0	7.364116e-06	0	0	-1.107385e-03	0	3.253958e-04	0	-1.119581e-03	-4.640695e-05	2.907912e-03	1.938615e-03	0	0	0	0	0
371_pair	-2.363974e-03	-1.876173e-02	-1.876173e-02	0	-1.984489e-02	-9.484074e-02	0	0	-7.732297e-03	6.162888e-04	6.162888e-04	3.699970e-03	-4.027035e-03	-7.439243e-03	1.223422e-03	2.377152e-03	1.333331e-02	5.284581e-03	-1.458356e-02	-1.458356e-02	-1.634481e-02	-2.581545e-03	3.569314e-03	8.680090e-04	-2.200900e-02	-2.200900e-02	-3.065806e-03	0	0	6.033961e-04	-2.356044e-03	-6.646074e-03	-2.036104e-03	-2.036104e-03	-9.120436e-04	-1.654040e-02	4.692741e-03	0	-1.961684e-02	-1.922161e-03	-9.642383e-01	8.994107e-04	5.648418e-03	0	0	8.726987e-03	7.432241e-03	-3.292480e-03	-2.520538e-02	0	0	-6.685811e-03	7.792450e-03	0	0	-1.812666e-01	1.681563e-03	0	-2.547556e-03	0	-7.732297e-03	6.162888e-04	-3.461959e-03	-6.535042e-03	-6.114044e-02	-1.381369e-03	-1.052750e-03	-3.454567e-03	-1.654040e-02	-1.961684e-02	-1.922161e-03	8.994107e-04	8.726987e-03	8.726987e-03	-3.292480e-03	-2.520538e-02	-8.616246e-03	7.792450e-03	0	0	-3.735879e-03	-2.271255e-02	0	-2.363974e-03	-1.876173e-02	-4.726643e-03	-2.539692e-03	-7.439243e-03	-1.211381e-02	8.680090e-04	0	0	7.432241e-03	0	-2.112016e-03	-2.094999e-02
372_pair	-6.649351e-03	-5.056550e-03	-5.056550e-03	0	-3.631391e-03	-3.631391e-03	1.492329e-03	1.492329e-03	-9.014144e-03	-2.664867e-03	-2.664867e-03	2.335600e-03	-1.899442e-03	-1.899442e-03	2.265667e-03	2.198156e-03	-3.498128e-03	0	-2.403882e-03	-2.403882e-03	-1.643598e-02	0	-1.608694e-03	-1.053943e-02	-2.379387e-04	-2.379387e-04	6.454502e-03	9.471862e-01	0	0	0	0	-4.744198e-03	-4.744198e-03	-3.511076e-04	-1.063512e-03	-1.360605e-02	-9.805902e-03	-1.258432e-04	-6.960101e-04	4.201614e-03	9.605110e-03	9.605110e-03	4.560237e-03	4.560237e-03	0	0	0	3.930889e-03	-5.046225e-03	0	-1.711006e-02	-3.689022e-03	-3.243653e-03	-3.243653e-03	2.692046e-03	0	0	-8.240562e-04	1.492329e-03	-9.014144e-03	-2.664867e-03	2.335600e-03	-1.553079e-03	-2.229388e-03	-5.708019e-01	2.412229e-03	0	-1.063512e-03	-1.258432e-04	4.201614e-03	9.605110e-03	0	0	0	3.930889e-03	-1.796788e-02	-3.689022e-03	-3.243653e-03	0	0	0	0	-6.649351e-03	-5.056550e-03	-3.631391e-03	-7.805382e-04	-1.899442e-03	0	-1.053943e-02	0	4.560237e-03	0	-3.243653e-03	-9.755382e-04	5.529482e-04
373_pair	-5.543010e-03	0	0	0	-4.741516e-03	-4.741516e-03	0	0	0	-2.211421e-04	-2.211421e-04	0	0	-9.809977e-01	-3.880038e-03	2.972412e-03	4.294616e-03	8.745980e-04	2.669934e-04	2.669934e-04	0	0	2.700223e-03	-7.236714e-04	0	0	-9.397068e-04	0	0	4.356055e-03	0	0	0	0	-1.668993e-03	2.253188e-03	3.683136e-03	-1.143765e-03	-5.473530e-03	5.534911e-04	-9.528595e-01	8.508618e-03	8.508618e-03	-2.439431e-04	-2.439431e-04	0	6.472113e-05	0	0	0	0	-2.288178e-04	-2.288178e-04	0	0	0	-6.496382e-04	0	0	0	-6.976201e-04	-2.211421e-04	0	-1.427951e-04	-9.397068e-04	-9.966914e-05	-1.210714e-03	-1.952322e-03	0	-5.473530e-03	-4.718417e-03	8.508618e-03	0	0	0	0	-1.525970e-02	-2.288178e-04	0	0	8.678555e-05	0	7.936505e-03	-5.543010e-03	0	0	0	-9.809977e-01	-2.008688e-04	-7.236714e-04	0	-2.439431e-04	6.472113e-05	0	0	0
386_pair	-4.278929e-03	1.827256e-04	1.827256e-04	0	5.526996e-03	5.526996e-03	4.878855e-04	4.878855e-04	2.550113e-03	-4.056843e-03	1.136720e-03	-2.449712e-04	0	8.159341e-03	-3.835093e-03	0	-1.333280e-03	0	0	2.312356e-03	4.196383e-03	-9.701859e-01	3.788804e-03	0	0	0	-2.265855e-04	0	0	1.168237e-02	0	4.707356e-04	-1.649608e-03	-1.649608e-03	0	9.340649e-04	-2.492475e-03	-2.492475e-03	-3.551800e-03	-7.286335e-03	-7.286335e-03	5.631950e-03	5.631950e-03	-1.491836e-03	-1.491836e-03	0	0	3.585103e-03	0	0	0	-8.894680e-03	-8.894680e-03	0	0	1.506450e-03	-3.071299e-03	0	0	4.878855e-04	3.977891e-03	-4.056843e-03	-2.449712e-04	0	-2.265855e-04	-1.379583e-04	0	6.359292e-04	-5.403869e-04	-3.551800e-03	-7.286335e-03	5.631950e-03	0	-2.560075e-03	3.585103e-03	0	-1.506443e-03	-8.894680e-03	0	0	0	0	0	-4.278929e-03	1.827256e-04	0	-3.725355e-04	8.159341e-03	-2.117303e-04	0	4.707356e-04	-1.491836e-03	0	0	0	0
393_pair	-8.669667e-03	-1.936604e-03	-1.936604e-03	0	1.107238e-03	1.107238e-03	1.675519e-03	-1.547282e-03	-1.845999e-03	-2.110227e-03	-2.110227e-03	0	4.137144e-03	-1.560836e-03	-1.560836e-03	-2.415933e-03	-2.382192e-03	2.351494e-03	-1.687789e-03	-1.372857e-03	-1.642511e-02	0	1.439603e-03	-1.481389e-02	-4.179207e-04	-4.179207e-04	-3.699859e-03	-6.415654e-03	7.100891e-04	-1.750299e-02	0	3.626724e-03	0	0	0	-1.157189e-03	-4.852457e-04	2.932524e-03	-4.561564e-03	8.862489e-03	-9.198377e-01	0	0	-1.189125e-03	-1.189125e-03	0	0	-3.440846e-03	0	0	0	2.734057e-04	2.734057e-04	2.751061e-03	2.751061e-03	-1.238145e-02	7.293404e-04	0	-4.507145e-03	-1.547282e-03	-1.992350e-03	-2.110227e-03	0	-3.528730e-03	-3.699859e-03	0	5.228990e-05	-2.916808e-03	-1.157189e-03	-4.561564e-03	8.862489e-03	0	0	0	-3.440846e-03	0	3.437725e-03	2.734057e-04	2.751061e-03	0	6.474410e-03	0	0	-8.669667e-03	-1.936604e-03	1.107238e-03	-1.845999e-03	-1.560836e-03	-2.722124e-03	0	-2.314608e-03	-1.189125e-03	0	2.751061e-03	-5.539297e-04	0
435_pair	3.033710e-03	-6.883117e-04	-6.883117e-04	0	-3.163740e-03	-1.709083e-03	0	-6.418555e-04	-2.140513e-03	1.288969e-03	1.288969e-03	6.898875e-04	0	-2.135017e-03	-2.135017e-03	0	0	1.515806e-04	-1.438824e-03	-1.438824e-03	0	0	1.105186e-03	0	5.453989e-03	5.453989e-03	-1.551376e-03	0	0	-5.630676e-04	0	2.208578e-03	0	0	2.108457e-03	0	-1.586983e-03	-1.506073e-03	0	-1.698557e-03	-1.698557e-03	-1.303369e-03	-1.303369e-03	-1.879541e-03	-1.879541e-03	0	0	1.773783e-04	0	0	0	1.783010e-03	1.783010e-03	0	0	0	0	0	0	-6.418555e-04	-4.175153e-04	1.288969e-03	6.898875e-04	-2.417694e-03	-1.551376e-03	-3.998284e-03	0	-1.773468e-03	-7.158399e-03	0	-1.698557e-03	-1.303369e-03	0	0	1.773783e-04	0	-7.065109e-03	1.783010e-03	0	0	4.230328e-03	0	0	3.033710e-03	-6.883117e-04	-1.468061e-03	0	-2.135017e-03	1.498594e-03	0	2.208578e-03	-1.879541e-03	0	0	0	0
442_pair	-4.209268e-03	-9.267032e-03	0	0	-1.597151e-03	-1.597151e-03	0	0	-7.049399e-02	-1.599499e-03	-1.599499e-03	6.100165e-03	0	-6.645108e-03	-4.406316e-03	0	-7.816476e-04	0	0	0	-1.211130e-03	0	-5.168540e-03	-9.083702e-03	-999999999999999	3.982101e-03	-6.559048e-03	-2.052207e-03	0	0	0	1.147778e-03	-7.070576e-03	-7.070576e-03	2.436218e-03	-9.529135e-01	-3.663612e-02	-2.370357e-04	-6.124152e-03	-3.967069e-03	-9.520898e-01	0	0	2.216093e-03	2.216093e-03	-1.120106e-03	0	-8.282146e-04	6.463459e-04	0	0	-2.842799e-03	-2.842799e-03	0	0	0	0	0	-5.331299e-03	0	-5.216364e-01	-1.599499e-03	6.100165e-03	-3.084701e-03	-6.559048e-03	-2.004960e-03	0	-1.017109e-02	-9.529135e-01	-6.124152e-03	1.943861e-04	0	-1.120106e-03	-1.120106e-03	-8.282146e-04	6.463459e-04	-2.633248e-03	-2.842799e-03	0	0	0	0	0	-4.209268e-03	-9.267032e-03	-3.051601e-03	0	-6.645108e-03	3.573184e-03	0	1.147778e-03	2.216093e-03	0	0	0	0
467_pair	-2.233549e-03	0	0	0	-1.993111e-03	-1.993111e-03	0	0	1.315733e-03	1.979268e-03	1.979268e-03	0	-5.524761e-04	1.614284e-03	1.614284e-03	0	-6.415565e-04	1.091700e-04	1.091700e-04	1.091700e-04	-1.685032e-03	0	-1.274500e-03	0	1.399928e-03	1.399928e-03	-2.484525e-03	0	0	0	0	-4.767509e-04	0	0	-9.628115e-04	0	5.604081e-04	-2.516792e-04	0	9.931791e-05	9.931791e-05	0	0	-1.096422e-04	-1.096422e-04	3.615055e-03	0	3.178194e-03	2.336797e-03	0	0	1.616277e-03	1.616277e-03	-3.416936e-03	-1.086452e-04	-1.232767e-04	0	0	0	0	1.315733e-03	1.979268e-03	0	-1.328609e-03	-2.484525e-03	-2.256575e-03	0	3.481659e-03	0	0	9.931791e-05	0	0	1.271300e-03	3.178194e-03	2.336797e-03	4.471870e-03	1.616277e-03	-3.416936e-03	0	2.418705e-04	0	0	-2.233549e-03	0	1.334298e-03	0	1.614284e-03	-1.182302e-03	0	-4.767509e-04	-1.096422e-04	0	-3.416936e-03	0	0
473_pair	6.461354e-03	5.080824e-03	3.046202e-02	-1.548060e-02	-4.877447e-03	3.719592e-03	2.382996e-02	1.453109e-02	-1.769620e-02	1.886092e-04	6.820971e-03	-2.287811e-03	-7.806598e-03	1.656585e-03	4.102338e-03	0	3.342961e-02	2.015679e-02	5.205845e-03	1.086728e-02	2.936878e-02	-3.772854e-03	1.617005e-02	5.505577e-03	-3.340237e-02	-3.340237e-02	2.073575e-02	-6.738820e-03	5.173427e-03	4.525170e-02	1.702960e-04	-4.022701e-03	0	0	1.974361e-03	-1.079762e-02	2.533499e-02	-5.758891e-03	-8.926065e-03	4.329706e-03	4.329706e-03	6.596519e-03	3.205583e-02	-8.633727e-03	-8.633727e-03	6.373910e-03	1.591476e-02	-5.529778e-03	8.297921e-03	3.907337e-03	0	-1.229067e-01	0	-1.492727e-02	-1.222760e-03	6.141680e-03	-8.063661e-03	-6.280920e-03	2.314866e-03	-3.284215e-02	-1.704262e-02	-999999999999999	-2.287811e-03	-9.185434e-03	1.932358e-02	-8.951300e-03	1.435075e-03	-999999999999999	-2.024376e-02	-8.926065e-03	4.329706e-03	6.596519e-03	2.498064e-03	2.498064e-03	-5.529778e-03	8.297921e-03	-2.487576e-02	0	-1.492727e-02	-6.280920e-03	0	-2.644976e-01	0	6.461354e-03	5.080824e-03	3.719592e-03	-6.364455e-03	1.656585e-03	0	5.505577e-03	-4.621402e-03	-8.633727e-03	1.591476e-02	-4.063067e-02	-8.328406e-03	-2.792120e-03
477_pair	3.449168e-03	8.629715e-03	8.629715e-03	-1.474699e-02	2.981146e-04	-3.492830e-02	5.412526e-03	0	-2.026646e-02	3.651896e-03	3.651896e-03	-7.329949e-03	-8.122212e-03	0	2.626605e-03	3.729124e-03	3.573367e-02	1.957843e-02	5.139875e-03	5.139875e-03	9.355842e-03	-7.171841e-03	1.661256e-02	0	-1.494768e-02	-1.494768e-02	1.890447e-02	-6.315007e-03	-2.709036e-03	4.222745e-02	0	-2.172600e-03	-2.268717e-02	9.458425e-03	7.029623e-03	-8.611951e-03	-1.291552e-03	-9.539004e-03	-6.734285e-03	1.693553e-03	1.693553e-03	1.365939e-02	3.529559e-02	-1.089511e-02	-1.089511e-02	-8.387395e-04	0	-5.421402e-03	6.349310e-04	-1.031633e-02	0	3.236638e-03	-3.436227e-02	0	-2.233975e-02	-6.999121e-01	0	0	7.487888e-03	0	-2.026646e-02	3.651896e-03	-7.329949e-03	-6.707457e-03	1.890447e-02	-5.935596e-04	1.269596e-03	8.792074e-03	-8.611951e-03	-6.734285e-03	1.693553e-03	1.365939e-02	-5.350708e-04	-8.387395e-04	-5.421402e-03	6.349310e-04	7.154099e-03	-3.436227e-02	0	0	-4.948982e-03	-4.128775e-02	0	3.449168e-03	8.629715e-03	1.033441e-02	3.468134e-03	0	9.459687e-03	0	-6.671241e-03	-1.089511e-02	0	-2.233975e-02	-1.495296e-02	-1.136795e-01
519_pair	3.307640e-03	2.786335e-03	2.786335e-03	-3.617240e-03	-3.657029e-04	-3.657029e-04	0	0	-2.159671e-06	-1.004622e-02	-1.004622e-02	-9.070650e-03	0	1.923278e-03	1.923278e-03	0	1.463302e-03	3.814978e-04	1.296243e-03	1.296243e-03	6.013392e-03	0	-4.710736e-04	0	2.182886e-03	2.182886e-03	-7.020264e-03	0	0	2.869763e-03	1.016165e-03	0	0	0	6.692402e-04	-2.241816e-04	4.254972e-05	-4.351526e-03	3.024794e-04	-6.400327e-03	-1.400968e-01	2.735208e-03	2.735208e-03	0	0	2.870846e-03	0	-4.829767e-03	1.594631e-03	0	0	-2.250995e-03	-2.250995e-03	0	0	0	-3.609719e-03	0	0	0	-1.172834e-02	-1.004622e-02	-9.070650e-03	-2.045528e-03	-7.020264e-03	4.434804e-04	0	-2.620822e-03	-2.241816e-04	3.024794e-04	-1.400968e-01	2.735208e-03	-3.310449e-04	2.870846e-03	-2.608152e-03	1.594631e-03	2.594831e-04	-2.250995e-03	0	0	8.483016e-03	0	0	3.307640e-03	2.786335e-03	-3.657029e-04	0	1.923278e-03	0	0	0	0	0	0	-5.424227e-04	0
523_pair	1.381320e-03	0	0	0	-8.081310e-04	-8.081310e-04	-3.600327e-03	-3.538532e-03	-3.899041e-03	0	0	1.311345e-04	0	0	-1.112492e-03	-1.310869e-05	-6.658518e-04	1.176287e-03	2.718775e-02	2.718775e-02	5.841423e-03	0	-2.347987e-03	0	-1.399588e-04	-1.399588e-04	5.004244e-03	0	0	2.060187e-03	0	7.394693e-04	-9.916789e-04	-9.916789e-04	-2.367014e-04	0	3.389061e-03	3.139001e-03	-2.411186e-03	-1.915236e-01	-3.244972e+00	1.093019e-03	1.347352e-02	0	0	0	0	-6.397943e-04	0	0	0	-1.074910e-02	-1.074910e-02	0	0	0	0	0	0	-3.538532e-03	-3.899041e-03	0	1.311345e-04	-1.830619e-03	-6.025181e-03	-7.083825e-04	0	0	0	-2.411186e-03	-2.045671e-01	1.093019e-03	0	0	-6.397943e-04	0	-4.408573e-01	-1.074910e-02	0	0	-3.819704e-04	0	0	1.381320e-03	0	1.375999e-04	0	0	0	0	7.394693e-04	0	0	0	0	1.151329e-04
564_pair	-2.933415e-03	-7.859669e-03	-7.859669e-03	3.758784e-03	-9.635258e-03	-9.635258e-03	-4.915233e-03	0	-1.156699e-02	0	0	1.447462e-03	-2.768677e-04	-1.197109e-02	4.925811e-03	8.925528e-04	5.577213e-03	4.251265e-03	-5.377091e-04	-5.377091e-04	-1.576593e-02	3.364340e-03	1.590432e-03	-7.101577e-03	-1.688772e-02	-1.688772e-02	1.693748e-04	0	0	-5.614124e-03	0	0	6.851551e-04	6.851551e-04	0	7.946985e-04	-7.743317e-03	-5.701466e-03	4.310721e-03	-8.331968e-03	-9.918479e-01	1.008919e-02	1.008919e-02	0	0	1.398666e-03	0	-9.094391e-03	0	0	0	5.552151e-04	5.552151e-04	0	0	0	-3.192041e-03	0	0	0	-1.156699e-02	0	1.447462e-03	-8.798910e-04	1.693748e-04	1.041648e-04	-3.876035e-04	-4.703607e-03	0	4.310721e-03	-9.918479e-01	1.008919e-02	-3.962261e-03	1.398666e-03	-9.094391e-03	0	-8.521587e-03	5.552151e-04	0	0	0	0	0	-2.933415e-03	-7.859669e-03	-9.461168e-03	-1.811921e-03	-1.197109e-02	-2.912768e-03	-7.101577e-03	0	0	-1.150755e-02	0	0	-8.515272e-03
577_pair	-1.419191e-02	-1.372228e-02	-1.372228e-02	5.700457e-03	-8.006092e-03	-8.006092e-03	0	-2.870201e-03	-1.169065e-01	4.489154e-04	4.489154e-04	0	0	-9.274746e-03	-9.274746e-03	2.305767e-03	7.715034e-04	0	-2.321748e-03	-2.321748e-03	3.959525e-03	-5.579351e-04	9.045038e-01	-8.914757e-03	-2.753596e-02	-2.753596e-02	-7.692129e-03	0	0	1.711019e-02	-4.711483e-05	-4.269117e-03	0	0	0	-1.305614e-04	5.832747e-04	-6.264488e-03	-1.378353e-02	-2.325709e-02	-1.170443e-02	0	0	6.787633e-03	6.787633e-03	0	0	-1.228666e-03	6.159564e-03	0	0	-6.645278e-03	-6.645278e-03	0	-5.236888e-03	1.845747e-03	-2.944828e-03	0	0	-6.892620e-02	-1.505152e-02	4.489154e-04	0	-2.365863e-03	-7.692129e-03	-6.312331e-02	1.588828e-04	1.129459e-03	-1.305614e-04	-1.378353e-02	-1.170443e-02	0	0	0	-1.228666e-03	6.159564e-03	-1.008515e-02	-6.645278e-03	0	0	0	0	0	-1.419191e-02	-1.372228e-02	3.250436e-03	-6.100568e-04	-9.274746e-03	0	-8.914757e-03	-4.269117e-03	6.787633e-03	0	0	0	0
594_pair	0	1.157471e-03	1.157471e-03	-8.672918e-04	-6.719247e-04	-6.719247e-04	5.157396e-04	5.157396e-04	-3.399427e-03	1.183486e-04	-9.135225e-04	-3.894090e-04	-2.595798e-03	5.948686e-04	0	0	1.528754e-04	0	0	0	4.729085e-03	2.356937e-04	-3.104903e-04	0	9.094879e-04	9.094879e-04	1.493192e-03	0	-5.416896e-02	4.547029e-03	0	0	0	0	4.687103e-05	0	3.014036e-03	-2.299614e-03	-1.410384e-03	0	-3.407266e+00	0	0	0	0	0	0	-1.040060e-03	-2.455211e-04	3.912340e-03	-8.865485e-01	2.012165e-03	2.012165e-03	0	0	0	-3.571107e-04	0	0	5.157396e-04	-4.734766e-03	1.183486e-04	-3.894090e-04	-1.448739e-03	1.493192e-03	-3.617998e-03	-1.984360e-03	-7.754350e-03	0	-1.410384e-03	0	0	0	-1.285277e-03	-1.040060e-03	-2.455211e-04	-2.781681e-02	2.012165e-03	0	0	6.063340e-04	0	0	0	1.157471e-03	1.618897e-03	0	5.948686e-04	1.535719e-04	-3.982037e-03	3.689831e-04	0	0	0	0	5.119411e-03
628_pair	-4.370018e-03	0	0	-2.510200e-03	2.464216e-03	2.464216e-03	-2.621414e-03	-1.855822e-03	4.647949e-03	-4.504070e-03	-4.504070e-03	0	9.427622e-05	1.233247e-03	-3.668219e-03	-4.788778e-04	-5.624090e-03	-2.674299e-03	-7.593856e-03	-7.593856e-03	0	0	-7.288649e-03	0	0	0	6.050309e-04	-2.026919e-04	0	-1.255260e-03	0	2.638660e-03	-3.357972e-03	-3.357972e-03	1.042854e-03	4.631467e-03	-7.701542e-03	1.588479e-03	0	0	0	0	0	-1.299217e-03	2.328806e-03	-3.520976e-03	0	3.093381e-03	0	0	0	-4.053023e-03	7.209131e-04	0	0	0	0	0	0	-1.855822e-03	-9.444103e-01	-4.504070e-03	0	-4.334618e-03	6.050309e-04	0	0	-1.092810e-02	-4.894697e-03	0	0	0	0	-8.817252e-03	3.093381e-03	0	-1.474714e-03	7.209131e-04	0	0	3.055607e-03	0	0	-4.370018e-03	0	3.046779e-03	0	1.233247e-03	2.548781e-03	0	2.638660e-03	2.328806e-03	0	0	0	0
654_pair	-7.935019e-03	0	0	9.748861e-03	-8.101952e-03	-8.101952e-03	0	-1.141863e-04	-2.632806e-03	0	0	0	0	-6.788480e-03	2.806452e-03	-8.121697e-05	0	-1.198313e-03	-1.746793e-03	-1.746793e-03	1.269921e-03	7.819171e-04	-6.310990e-03	0	2.911811e-03	2.911811e-03	-3.026540e-03	-3.714504e-03	0	0	0	9.220575e-04	0	0	-1.158054e-04	7.925796e-03	-2.346328e-03	-2.346328e-03	-3.753992e-03	-2.272721e-03	-1.019531e+00	-2.342890e-02	-2.342890e-02	3.392003e-03	3.392003e-03	0	0	0	3.324468e-03	0	0	-1.102520e-02	-1.696683e-03	0	0	0	-4.447045e-03	0	-1.161554e-03	8.008284e-04	-2.632806e-03	0	0	-3.849909e-04	-3.026540e-03	-1.993298e-03	0	-4.345766e-03	0	-3.753992e-03	-2.272721e-03	-2.342890e-02	0	0	0	3.324468e-03	-7.667288e-03	-1.696683e-03	0	0	0	0	0	-7.935019e-03	0	1.063814e-03	0	-6.788480e-03	1.992130e-03	0	9.220575e-04	3.392003e-03	0	0	-6.096642e-03	-3.519414e-03
661_pair	-6.695060e-03	-1.246251e-02	-1.246251e-02	7.678651e-03	-1.134080e-02	-1.134080e-02	7.188832e-03	-3.270449e-04	-2.821045e-02	-5.471082e-03	-5.471082e-03	0	-3.077873e-03	0	0	2.050752e-04	0	-4.899604e-03	-2.933281e-02	-2.933281e-02	-1.021831e-02	-5.554250e-04	-1.351238e-02	0	-2.000113e-02	-2.000113e-02	-1.629979e-02	4.319573e-03	4.348815e-03	0	1.681743e-03	-8.442225e-03	-1.712144e-03	-1.712144e-03	-2.937497e-03	-9.183929e-01	-1.018502e-02	-2.097080e-03	0	1.063211e-02	-9.405193e-01	0	0	3.957436e-03	3.957436e-03	0	0	-6.035776e-03	1.031670e-02	0	0	1.412579e-03	-6.067432e-03	0	0	-1.627470e-02	0	0	0	-3.270449e-04	-2.821045e-02	-5.471082e-03	0	-5.584251e-03	-1.629979e-02	-6.206929e-03	3.769416e-03	-2.860019e-04	-9.183929e-01	0	-9.405193e-01	0	0	0	-6.035776e-03	1.031670e-02	-8.873537e-03	-6.067432e-03	0	0	0	0	0	-6.695060e-03	-1.246251e-02	5.589923e-04	0	0	-3.643293e-03	0	6.374908e-03	3.957436e-03	0	0	0	-4.868645e-03
