pair_id	median_1p	median_1q	median_2p	median_2q	median_3p	median_3q	median_4p	median_4q	median_5p	median_5q	median_6p	median_6q	median_7p	median_7q	median_8p	median_8q	median_9p	median_9q	median_10p	median_10q	median_11p	median_11q	median_12p	median_12q	median_13q	median_14q	median_15q	median_16p	median_16q	median_17p	median_17q	median_18p	median_18q	median_19p	median_19q	median_20p	median_20q	median_21q	median_22q
CLL-JB-0014_pair	1.298855e-03	7.741936e-04	1.230664e-03	-1.174686e-04	-2.015412e-03	-1.348646e-03	-3.207905e-03	-2.142414e-03	-3.218219e-03	-1.604625e-04	-1.714529e-03	-3.707199e-04	-2.248737e-03	-1.125218e-03	1.071463e-03	-1.707723e-03	-1.075416e-04	1.686189e-03	-2.576289e-03	1.762525e-03	-1.096655e-03	2.368631e-03	-6.977370e-04	3.258065e-04	-4.015843e-03	3.848879e-03	2.640706e-03	1.170898e-03	0	7.910937e-03	5.837142e-03	1.395705e-03	1.715443e-04	1.372222e-02	9.476138e-03	7.680772e-03	6.230009e-03	3.255069e-03	7.722141e-03
CLL-JB-0016_pair	6.494484e-04	9.545858e-05	6.329853e-04	-8.070545e-04	-1.576825e-03	-3.540990e-04	-2.192958e-03	-2.547792e-03	-2.108822e-03	-1.796769e-03	-3.194097e-03	-1.387708e-03	-2.837621e-03	2.166023e-04	1.687873e-03	5.170144e-04	-1.020602e-03	2.814975e-04	-4.416300e-03	1.685203e-03	-1.266489e-03	1.344625e-03	3.241446e-04	1.455218e-03	-4.406185e-03	1.266874e-03	8.996005e-04	1.807070e-03	2.650146e-03	2.065990e-03	5.130811e-03	-4.847355e-03	4.271012e-04	1.066399e-02	6.089973e-03	7.623868e-03	2.315295e-03	-3.436607e-03	5.460387e-03
CLL-JB-0017_pair	1.614240e-03	-3.457275e-05	2.644228e-03	-1.842641e-03	0	-1.587142e-03	-3.016813e-04	-1.738735e-04	6.011514e-04	-1.245456e-03	-3.885223e-03	-1.250799e-03	-5.336398e-04	-1.456115e-03	2.700969e-03	-3.686260e-04	3.803507e-04	8.417745e-04	-2.128180e-03	2.338361e-03	-2.752351e-04	3.575533e-03	-2.568428e-03	-2.090754e-03	-1.279267e-01	3.436248e-03	2.921879e-03	1.917407e-04	1.658821e-03	5.661291e-03	2.572993e-03	-8.083096e-04	-1.395614e-04	1.568708e-03	1.199354e-03	7.903176e-03	4.659258e-03	9.942799e-05	5.445107e-03
CLL-JB-0018_pair	5.555704e-03	-2.283963e-03	-1.145830e-03	-4.420226e-04	-3.107199e-04	0	1.115446e-03	-6.249449e-03	-5.813715e-03	2.731124e-03	-1.093732e-03	3.827609e-04	-3.235059e-03	3.714050e-03	2.023184e-03	-3.367942e-03	-7.112748e-03	5.224156e-03	4.971951e-03	-3.862087e-04	-8.620596e-03	-7.551212e-04	2.063611e-03	-1.656760e-03	-3.678116e-03	3.355015e-03	1.131162e-03	1.328423e-02	-5.259213e-03	1.311104e-02	9.004439e-03	4.345344e-04	8.884336e-04	4.209501e-02	1.725453e-02	3.742605e-03	1.691738e-02	-3.092455e-04	1.404403e-02
CLL-JB-0023_pair	-9.501112e-04	3.047400e-04	7.643095e-04	-2.045097e-03	4.893097e-03	-2.977350e-03	-2.626055e-03	-5.627048e-03	-1.885750e-03	-3.989941e-03	-2.305399e-04	-3.742997e-03	3.297216e-04	-2.182249e-03	3.806296e-03	-3.610829e-03	-2.106830e-04	3.982026e-03	1.545963e-03	4.645754e-03	3.689557e-03	6.472734e-03	-5.128253e-03	-1.419477e-03	-1.497726e-02	6.644730e-04	4.319059e-03	1.240960e-02	6.772921e-03	6.592929e-03	4.386595e-03	2.618151e-03	8.574574e-05	1.795216e-02	1.199644e-02	1.098180e-02	1.454493e-02	3.995048e-03	1.354464e-02
CLL-JB-0024_pair	4.575049e-03	2.739737e-03	3.221288e-03	-2.140495e-03	-4.086138e-04	-3.175733e-04	-1.804557e-03	3.296258e-04	1.088615e-03	-2.953323e-03	-3.784369e-03	-1.273785e-03	-4.390770e-03	-2.450628e-03	7.516224e-04	-1.509312e-03	-2.524490e-03	1.721041e-03	-1.487800e-03	1.791052e-03	0	3.733732e-03	-4.970896e-03	-3.911321e-03	-2.139372e-03	3.886107e-03	8.641459e-03	6.040885e-03	6.237636e-03	7.744195e-03	7.796246e-03	4.398104e-03	-3.227633e-04	-2.042574e-03	4.936677e-03	5.265663e-03	7.197333e-03	-2.457413e-03	8.170422e-03
CLL-JB-0025_pair	-7.632339e-04	-8.166589e-04	2.029490e-03	-4.470987e-03	2.458326e-03	1.125160e-03	-1.684389e-02	1.292755e-02	-3.725094e-03	1.275942e-03	2.048571e-03	-3.787414e-03	-2.492695e-03	-2.896789e-03	-4.133041e-02	5.583745e-01	-3.051680e-02	2.413171e-03	-4.167972e-03	2.054831e-03	2.520338e-03	3.283287e-03	-4.133483e-03	2.087135e-04	-5.252765e-03	-1.146610e-03	-4.979076e-03	2.121621e-03	5.499692e-04	2.280121e-03	2.734708e-03	-5.478753e-02	-4.086418e-03	8.623325e-03	3.229555e-03	-1.502562e-03	1.223483e-03	-8.467544e-03	3.230621e-04
CLL-JB-0026_pair	4.145397e-03	-1.773723e-03	2.624665e-03	-1.781807e-03	1.358857e-03	-8.530033e-04	-1.756993e-03	-4.502015e-03	-5.404037e-03	1.571426e-03	1.442120e-03	2.303103e-05	-1.529587e-03	-4.187442e-04	4.106326e-03	-1.067709e-03	-2.327138e-03	2.916441e-03	1.155300e-03	2.511415e-03	-7.647147e-03	1.416244e-03	-3.331367e-03	8.414723e-04	-9.136126e-03	-1.223424e-03	-1.120295e-03	2.459426e-04	-7.296636e-04	3.606473e-03	3.863485e-03	-1.490117e-03	7.559503e-04	1.681759e-02	7.832214e-03	7.236815e-03	1.013945e-02	-1.734637e-03	1.216522e-02
CLL-JB-0029_pair	2.419731e-03	-5.218949e-04	-9.416383e-04	8.233649e-04	6.617235e-05	2.076378e-04	-1.707573e-03	-3.763517e-03	-3.612139e-03	4.344193e-05	-5.981545e-03	-1.195851e-03	-2.611310e-03	-2.250962e-03	1.361330e-03	-1.726011e-03	-4.924491e-03	1.569887e-03	-1.386424e-03	2.147256e-03	-2.738019e-03	4.019847e-03	-8.798788e-04	2.475654e-03	-4.073329e-03	2.671393e-03	3.407933e-03	6.732748e-03	1.734755e-03	8.369563e-03	5.537387e-03	-8.572887e-04	-3.963846e-04	1.964330e-02	1.860964e-02	7.462156e-03	1.162535e-02	-1.911329e-04	1.310040e-02
CLL-JB-0030_pair	1.728103e-03	-1.258632e-03	1.607509e-03	3.316269e-03	-2.620078e-04	-2.620078e-04	-1.514631e-03	-5.170995e-03	-2.909390e-03	1.229812e-03	-6.355823e-04	1.448599e-03	-3.405544e-03	7.224428e-04	6.753872e-04	-4.841400e-04	-3.984974e-03	1.690967e-03	-1.412120e-03	2.629373e-03	-2.662605e-03	2.993196e-03	-9.520518e-04	1.545183e-03	-1.933085e-03	-1.764121e-03	3.177481e-03	-1.194888e-03	-4.140079e-03	1.328331e-03	3.525940e-03	-1.690019e-03	3.597045e-04	1.773573e-02	1.187178e-02	4.086489e-03	7.377390e-03	1.395203e-08	9.240085e-03
CLL-JB-0031_pair	2.956681e-03	1.816155e-03	1.946384e-03	-2.102144e-03	-3.314497e-04	-2.244820e-04	-7.143594e-04	3.124391e-04	-2.463057e-03	-3.006741e-04	6.049660e-04	1.327748e-03	-2.220288e-03	-9.597932e-04	-2.218854e-03	-6.827846e-04	-2.999971e-04	-7.911639e-04	-4.689911e-03	-1.051336e-03	7.919331e-04	1.844784e-03	7.541402e-03	6.795824e-03	-1.757011e-03	3.158026e-03	3.308629e-03	-3.364007e-03	2.798961e-03	7.660588e-03	5.477364e-04	-9.700279e-04	-5.033917e-04	1.504614e-03	7.492958e-03	0	2.962793e-04	-2.745678e-03	5.939365e-03
CLL-JB-0032_pair	-2.461056e-03	-2.776646e-03	1.418618e-03	-3.263863e-04	2.926196e-03	1.979307e-03	1.764897e-04	0	-1.107143e-03	1.115752e-03	2.702452e-03	7.375007e-04	6.450248e-04	-4.428854e-04	3.086924e-03	1.001003e-04	-2.208842e-03	4.185970e-03	7.642287e-04	-1.487147e-03	-2.166706e-03	1.055263e-03	-3.581143e-03	-1.494692e-03	-2.426781e-03	7.408311e-04	-1.190024e-03	-9.857440e-04	-5.857653e-04	-2.101817e-03	5.523695e-04	-1.254361e-03	-1.021745e-03	3.922434e-03	1.674110e-03	-2.247952e-03	1.093405e-04	-3.519519e-03	-1.163334e-03
CLL-JB-0072_pair	-1.320777e-03	-9.081397e-04	4.296388e-01	-3.734462e-04	1.546875e-03	-1.094769e-04	-4.005604e-03	-5.613833e-03	-5.324652e-03	-9.895066e-04	1.310554e-04	-2.814861e-03	1.910742e-04	-2.890385e-04	6.927751e-04	-2.040297e-03	-9.994281e-04	1.780992e-03	1.627922e-03	2.226742e-03	-3.321431e-03	1.835247e-03	8.748506e-05	1.549693e-03	-3.865260e-03	1.116149e-03	3.893199e-03	2.916570e-03	-9.158714e-04	8.440792e-03	5.197053e-03	-6.159355e-01	-1.968179e-03	1.438099e-02	1.805118e-02	6.652519e-03	8.111512e-03	-2.352104e-03	1.296066e-02
CLL-JB-0073_pair	-1.998271e-03	2.827306e-04	1.176848e-03	-1.813640e-03	1.247703e-03	4.937416e-04	-8.503187e-04	4.228524e-04	4.140592e-03	-6.975186e-04	-2.297655e-03	0	3.772335e-03	-1.993231e-03	4.458823e-04	-1.832121e-03	-4.304231e-04	-3.477660e-04	-6.997528e-03	1.215072e-03	1.887841e-03	-3.303047e-02	1.680957e-01	1.701375e-01	-2.031401e-03	-9.597375e-03	-4.433571e-04	-3.455486e-03	3.914773e-03	4.117955e-03	8.403992e-04	-2.829068e-03	4.322033e-03	-1.060592e-02	-1.917692e-03	8.938614e-03	9.845790e-03	-1.246688e-03	-2.497320e-05
